23741.17203,0.481757751
25483.33837,0.483650626
27353.26491,0.485258632
29360.43924,0.486980585
31514.95667,0.488873461
33827.51467,0.490595414
36309.7235,0.492203419
38974.08667,0.493844795
41834.18124,0.495989171
44903.90644,0.497597176
48198.79766,0.499038329
51868.97446,0.500774202
55532.05289,0.502649088
59606.86986,0.504200119
63980.61022,0.505637202
68675.32171,0.507131259
73714.4282,0.508511368
79123.11714,0.509694103
85440.87223,0.511460491
91160.75151,0.512651695
97849.56656,0.513860882
105028.5764,0.514542244
121196.3441,0.516505582
129884.7639,0.517672095
139414.571,0.518653386
149642.7761,0.519121909
160620.7939,0.519248588
172402.9225,0.518691579
185050.3224,0.518647336
198622.2818,0.517064793
213188.2153,0.514855535
228819.9832,0.511677717
245592.5766,0.506448833
263587.4234,0.498656115
282892.2061,0.488014693
300689.8914,0.476096741
315512.9038,0.462127441
326829.2694,0.447204563
350028.1074,0.379061784
339592.3275,0.418330397
345922.9656,0.400117241
353844.0571,0.350379531
351636.0168,0.366946144
356062.4953,0.33289695
356457.1336,0.316017661
358234.1296,0.299473315
358959.8176,0.241189307
360249.3612,0.221761829
361720.2494,0.205057658
362911.5067,0.187857943
364697.5954,0.165359805
368762.5659,0.148597208
371082.3175,0.133087172
375466.1433,0.117860142
383344.9431,0.099474307
396183.496,0.084779319
417062.9905,0.072858206
447633.8693,0.067629321
480472.3772,0.067642052
515726.484,0.068851239
553575.3669,0.071427804
594206.2772,0.074688057
637823.634,0.078575026
684648.0875,0.083202657
734913.1736,0.088229107
788874.3255,0.093939246
846792.9701,0.099136618
900221.6035,0.103320965
975700.1039,0.109588337
1047334.108,0.114671761
1124224.618,0.119527289
1206760.08,0.124382817
1295351.782,0.129010448
1390449.78,0.133809002
1492525.763,0.138379659
1602095.369,0.142950316
1719703.514,0.147236103
1845942.913,0.151407942
1981452.85,0.155750703
2126898.925,0.159580698
2283018.522,0.163296744
2450594.711,0.166898842
2630463.22,0.170216069
2823528.57,0.173362375
3030751.285,0.176109862
3253178.425,0.1787434
3491918.94,0.181092069
3748163.978,0.183041918
113033.6601,0.51604166
358455.3919,0.281880678
