24204.198553995942, 0.48250188579616893
25980.232395378764, 0.48399594289846026
27886.6540055322, 0.48571789631649537
29933.004516817622, 0.48755379789240244
32129.479351963128, 0.48927575131043766
34487.19351073089, 0.49116862696528063
37017.67399564608, 0.49243478775182803
39742.27651862782, 0.4945753806930512
42649.948427993295, 0.496448435377258
45779.394678120545, 0.49777157024274143
49770.02348293915, 0.5004155421469526
56614.86020657604, 0.5029944045757828
60769.16794549565, 0.5046024098359461
65228.23311731292, 0.5060964669382373
70014.44914425476, 0.5075335499615926
75471.96792456294, 0.508800475437829
81350.64741560932, 0.5051594909714384
93365.81898485031, 0.49069252778303646
98762.50667603839, 0.4793434477667341
103364.40760338726, 0.46507823395536363
106658.34359601869, 0.4495100405822885
113410.6715521783, 0.29954402173868117
108722.2626563844, 0.4361958217355397
110465.70989764786, 0.41917296123395287
111454.20880367795, 0.40314113856921185
112036.28353936326, 0.3850300502380458
112371.4807521831, 0.3633462944791058
112894.05200416647, 0.34573199817135825
113234.61220736471, 0.3299751675634892
113650.529238838, 0.26765263412863816
113871.91965275264, 0.23810592150894344
114197.3460840336, 0.21466137473845542
114549.21791835435, 0.20136167121760373
115264.92048797508, 0.18186503268325066
115993.4234040957, 0.16912298772941725
119761.33613598044, 0.1492114504897057
116984.2985396556, 0.1584778459063474
126903.54006664785, 0.14959165570611443
131922.48325848836, 0.16580365579539713
136262.63730832114, 0.18373348786954147
141195.2649080074, 0.19903169618093297
146541.40636050186, 0.21392282916997685
152935.31592569296, 0.22933043770837785
163810.5851847505, 0.2501355774151173
171969.38094302808, 0.2627136004051552
181627.37170401623, 0.27584940490608373
195610.3253475027, 0.2904765658872043
209984.88146588174, 0.30148529417180203
225826.04725906107, 0.3105816519116002
241966.8138669233, 0.3181471873210166
259737.99664256972, 0.32556654863264844
281821.3719246645, 0.3330638043298246
299284.7508455152, 0.33818328217740934
321259.01729045925, 0.3436655248052183
346556.3981654491, 0.3485260127140652
366889.65773758676, 0.35286018331058555
389731.556163034, 0.35646243953220985
418340.2439005548, 0.36050133882697427
449047.2623677126, 0.3641794022884776
482005.8051816623, 0.3673826817588479
511859.3187910361, 0.3698338735762649
555352.866504922, 0.3729916035944849
596109.1857528683, 0.37545422003868767
635747.9879293006, 0.37735859923178305
695709.4728462807, 0.380039923189833
746761.3285182688, 0.38187582476574
801560.8767643026, 0.383882648578455
894255.188294899, 0.385896416600237
959514.9357503839, 0.3879016961133388
1023686.8584348597, 0.38802876225260224
1134738.699730927, 0.38978702433952794
1217986.3905524085, 0.3900344343336728
1307350.5712864718, 0.3909438288640259
1506226.3387484134, 0.392529973769077
1616723.3965896615, 0.3925427048190332
1735339.4278317306, 0.39325404659879937
1862638.7735746014, 0.39298936814536495
1999286.166054719, 0.39318319537479607
2145940.5417666784, 0.39259769859592464
2288605.8345570033, 0.3932319175689317
2520570.025486212, 0.3937050707230869
2705466.424982479, 0.3932620091415553
2903939.9693352217, 0.39327474019151143
3116981.864662942, 0.39353775023107923
3345643.465827643, 0.39352809860716764
3591057.6075676014, 0.3929405670397627
3842118.1111998362, 0.393034110946967
123106.20589781465, 0.14587067567980916
129566.93404418559, 0.15747407701954547
23034.130965524582, 0.48097299116018716
